stage,epoch,train_loss,val_loss,val_dice,val_centroid_dist,val_focus_centroid_dist,val_selection_score,val_centroid_dist_LL2,val_centroid_dist_ANT,val_centroid_dist_Base
supervised,1,0.4245491471696407,0.5972477893034617,0.49165347839395207,7.819034195608562,11.499723454316458,8.560685756968125,9.617319564024607,10.787217458089193,14.094633340835571
supervised,2,0.4144246096306659,0.5990755409002304,0.4913990261654059,9.766623091366556,17.002174874146778,11.33415127015776,10.055953999360403,17.943547010421753,23.007023612658184
supervised,3,0.406251793212079,0.6017468199133873,0.48882779603203136,9.483794875167035,17.02798026137882,11.060336322309796,9.786720057328543,17.998469193776447,23.298751533031464
supervised,4,0.4053355804149141,0.5963152075807253,0.4908489373823007,9.36210285347921,16.811605122354297,10.902145747067753,9.462054153283438,17.943547010421753,23.029214203357697
supervised,5,0.40166659367845414,0.5942008296648661,0.4934433015684287,9.463919941473891,16.841354833708866,11.003236563393363,9.660151779651642,17.834698518117268,23.029214203357697
supervised,6,0.4036047896172138,0.5869574422637621,0.5001361817121506,9.586809845434294,16.790115813414257,11.105054854022132,9.660151779651642,17.77726338307063,22.932932277520496
supervised,7,0.39467480588466564,0.5924648294846216,0.49738847836852074,9.45638857064424,16.956165578630234,11.005036450701734,9.711480597654978,17.943547010421753,23.213469127813976
supervised,8,0.3905998683990316,0.5896740307410558,0.4983461486796538,9.522626110249096,16.88968821366628,11.05938704493973,9.627147376537323,17.998469193776447,23.04344807068507
supervised,9,0.386818380431926,0.596484345694383,0.4935455570618312,9.509854945871567,16.857717010709976,11.0514213833544,9.506165126959482,17.853516777356464,23.213469127813976
