threshold,precision,recall,tp,fp,fn
0.77,0.8400618475856507,0.7153287430468499,113552,21619,45189
0.78,0.8420608927252516,0.7110261369148487,112869,21170,45872
0.79,0.8439462895400007,0.7067487290618051,112190,20745,46551
0.8,0.8460534403861185,0.7023201315350162,111487,20286,47254
0.81,0.8482324180582271,0.6972678766040279,110685,19804,48056
0.8200000000000001,0.8506435175863831,0.6919888371624218,109847,19287,48894
0.8300000000000001,0.8529195423885315,0.6866405024536825,108998,18796,49743
0.84,0.8551095006013039,0.6808511978631859,108079,18313,50662
0.85,0.8575967093996575,0.6751059902608652,107167,17795,51574
0.86,0.8601773929399555,0.6683591510699819,106096,17246,52645
0.87,0.8630239459428355,0.6613666286592625,104986,16663,53755
0.88,0.8659867806115636,0.6536811535772107,103766,16058,54975
0.89,0.8689094733984799,0.6452901266843475,102434,15454,56307
0.9,0.8719912283731049,0.6362628432478061,101001,14827,57740
0.91,0.8752442480680198,0.6264292148846233,99440,14174,59301
0.92,0.8789509199694093,0.6154112674104358,97691,13454,61050
0.93,0.883049784108942,0.6029444188961894,95712,12676,63029
0.9400000000000001,0.8872739724724391,0.5876238652900007,93280,11851,65461
0.9500000000000001,0.8919767717468594,0.568964539721937,90318,10938,68423
0.96,0.8972100310227119,0.5447489936437341,86474,9907,72267
0.97,0.9031505379911312,0.5144921601854593,81671,8758,77070
0.98,0.9103833768758733,0.471963764874859,74920,7375,83821
0.99,0.9189598476981654,0.40138968508450873,63717,5619,95024
1.0,0.8880813953488372,0.003849037110765335,611,77,158130
