stage,epoch,train_loss,val_loss,val_dice,val_centroid_dist,val_focus_centroid_dist,val_centroid_dist_LL2,val_centroid_dist_LL4,val_centroid_dist_ANT,val_centroid_dist_Apex,run,val_centroid_dist_Base,val_centroid_dist_LL1,val_centroid_dist_LL3,val_selection_score,val_worst_focus_centroid_dist
supervised,11,0.4446936852120338,0.6128468587994576,0.4905085265636444,11.126888203400156,16.698784238762325,9.247762660185495,,17.4896403948466,,cardiac_leads_base_ant_ll2_v4,23.358949661254883,,,,
supervised,12,0.4341800086041714,0.6057199041048685,0.4987525468071301,8.890034299757748,14.399876164065468,9.772934277852375,,10.360950410366058,,cardiac_leads_base_ant_ll2_v4,23.065743803977966,,,,
supervised,1,0.6795039075486203,0.6979155490795771,0.3741607367992401,18.859290647561902,,,,11.572065909703571,75.94144598642985,cardiac_leads_centroid_rebalance_v2,,14.652821391820908,16.398741722106934,,
supervised,2,0.6560204371492914,0.6926232874393463,0.3837225635846455,19.728773267732727,,,,11.63660168647766,69.24341011047363,cardiac_leads_centroid_rebalance_v2,,14.988674953579904,22.124009648958843,,
supervised,3,0.6438070789296576,0.6849043766657511,0.3918330619732539,16.301385516369788,,,,12.241905371348064,59.04237365722656,cardiac_leads_centroid_rebalance_v2,,14.81532200674216,10.729509015878042,,
supervised,4,0.6286837483974214,0.6635952045520147,0.4087518652280171,15.218803301729537,,,,10.908633947372437,58.53137469291687,cardiac_leads_centroid_rebalance_v2,,5.25937361518542,18.70600950717926,,
supervised,5,0.6356249299455197,0.6879205058018366,0.3949687108397484,14.481605434307346,,,,13.402068376541138,46.11459366480509,cardiac_leads_centroid_rebalance_v2,,16.160586893558502,10.503275712331137,,
supervised,6,0.6285245355139387,0.6726605494817098,0.3992073188225428,12.090730932575685,,,,11.17478330930074,44.5226796468099,cardiac_leads_centroid_rebalance_v2,,6.059001137812932,8.485414942105612,,
supervised,7,0.6179066807665723,0.6786813239256541,0.3938842018445332,12.150338921282026,,,,10.942512392997742,35.38561928272247,cardiac_leads_centroid_rebalance_v2,,13.780331109960876,6.8381725152333575,,
supervised,8,0.6206989960467562,0.6610604921976725,0.4192297458648681,12.639539019101198,,,,10.1720117131869,30.85372285048167,cardiac_leads_centroid_rebalance_v2,,15.276142778495949,7.853804171085358,,
supervised,9,0.6017437310928994,0.6693464269240698,0.4193058783809344,12.626848310508109,,,,11.069762667020164,32.951480527718864,cardiac_leads_centroid_rebalance_v2,,12.244509443640707,11.156007011731466,,
supervised,10,0.6095939151784207,0.651727040608724,0.4302838246027629,11.653901195912448,,,,10.85484743118286,29.77834757169088,cardiac_leads_centroid_rebalance_v2,,10.758186370134354,10.084515710671743,,
supervised,11,0.6066286297554665,0.6604704062143961,0.425917220612367,12.296331561274002,,,,11.538769364356996,34.88732719421387,cardiac_leads_centroid_rebalance_v2,,11.545360371470451,10.48900149265925,,
supervised,12,0.5975711459809161,0.6480169693628947,0.4332925056417783,11.319733322770508,,,,11.34713657697042,30.60491339365641,cardiac_leads_centroid_rebalance_v2,,7.169336676597595,9.362980902194977,,
supervised,13,0.5995592164232376,0.6635132605830828,0.4155772464970748,13.167747297772657,,,,10.350892821947731,26.439186414082844,cardiac_leads_centroid_rebalance_v2,,16.385025575757027,10.626096169153849,,
supervised,14,0.5817565600922767,0.6687041372060776,0.4205947940548261,13.606946519679497,,,,11.779463768005373,45.14461398124695,cardiac_leads_centroid_rebalance_v2,,10.666685998439789,8.104355951150259,,
supervised,15,0.5728549399274461,0.6379624505837759,0.4450863376259804,10.9102975309447,,,,11.544426798820496,34.763038436571755,cardiac_leads_centroid_rebalance_v2,,5.72756959994634,7.909819821516673,,
supervised,16,0.5730819258284061,0.6270292898019155,0.4494619543353716,9.53702584516119,,,,10.721940835316977,26.39622928698857,cardiac_leads_centroid_rebalance_v2,,3.078828190763792,8.274818420410156,,
supervised,17,0.5775803257810309,0.6303757379452387,0.4484054545561473,9.067861224214235,,,,10.691767573356628,25.439476748307545,cardiac_leads_centroid_rebalance_v2,,3.0445525497198105,7.735336403052012,,
supervised,18,0.5645018822335183,0.6102171838283539,0.4641938159863154,10.01803679653892,,,,10.263721267382303,25.960045059521992,cardiac_leads_centroid_rebalance_v2,,6.60387322306633,9.032545487085978,,
supervised,19,0.5458809175389878,0.6146022528409958,0.4592493176460266,10.07953805283264,,,,11.070068955421448,22.50228915611903,cardiac_leads_centroid_rebalance_v2,,8.151443796853224,9.165782709916432,,
supervised,20,0.5454065108552892,0.6249412447214127,0.4498031536738078,10.757085160524758,,,,11.18758463859558,28.620693186918896,cardiac_leads_centroid_rebalance_v2,,14.64764212568601,8.583961764971415,,
supervised,21,0.5489486925145413,0.6181044975916544,0.448019728064537,10.58294887288853,,,,10.358607292175291,18.607482711474105,cardiac_leads_centroid_rebalance_v2,,17.041598374644916,8.805339495340982,,
supervised,22,0.5459096704391723,0.6269411618510882,0.4503964918355147,13.06877493803148,,,,10.763963063557943,23.48008604844411,cardiac_leads_centroid_rebalance_v2,,15.806438302000364,13.534152110417685,,
supervised,23,0.5511479193859912,0.6024899383385977,0.4681894083817799,10.358523752954271,,,,9.694873213768004,22.88350482781728,cardiac_leads_centroid_rebalance_v2,,8.562685340642929,7.46003782749176,,
supervised,24,0.5343713906217129,0.5995165357987086,0.4675190970301628,9.692420749200716,,,,10.482502937316896,14.416550556818644,cardiac_leads_centroid_rebalance_v2,,5.694200798869133,11.787844975789389,,
supervised,25,0.5318186891839859,0.6060203885038694,0.4613472918669383,11.08265061290176,,,,10.218236764272056,28.438630044460297,cardiac_leads_centroid_rebalance_v2,,2.8595930337905884,13.2800794839859,,
supervised,26,0.523520328263019,0.5894992922743162,0.4693826039632161,10.706223232050736,,,,9.78920873006185,23.61007223526637,cardiac_leads_centroid_rebalance_v2,,5.877738210062186,8.307860851287842,,
supervised,27,0.5278602470742896,0.593222014605999,0.4710400427381198,9.594087213553763,,,,9.582771241664886,20.00173991918564,cardiac_leads_centroid_rebalance_v2,,4.296019022663434,5.32886544863383,,
supervised,1,1.715532972457561,1.59579798579216,0.0023176216345746,62.63294958185266,,,,67.29367733001709,,cardiac_leads_focused_LL1_ANT,,66.87715975443523,,,
supervised,2,1.463871440988906,1.329744537671407,0.0031272647320292,65.52350900349794,,,,73.9228614171346,,cardiac_leads_focused_LL1_ANT,,52.82470909754435,,,
supervised,3,1.2620330490964524,1.1997997562090557,0.0121681196518087,79.68307464652591,,,,76.10764090220134,,cardiac_leads_focused_LL1_ANT,,99.21341387430827,,,
supervised,4,1.1755026096993304,1.1446934342384338,0.0330883376300334,77.17694888291534,,,,70.2151476542155,,cardiac_leads_focused_LL1_ANT,,92.39191055297852,,,
supervised,5,1.1330036711185536,1.1132723689079285,0.0457062390632927,70.55515821333285,,,,64.74875895182292,,cardiac_leads_focused_LL1_ANT,,85.2299124399821,,,
supervised,6,1.1057531554648217,1.0913205941518147,0.0644549114319185,57.393793589539,,,,49.09664090474447,,cardiac_leads_focused_LL1_ANT,,69.94188340504964,,,
supervised,7,1.087045946019761,1.0781196057796478,0.0842711399891413,54.07553326310936,,,,60.61836655934652,,cardiac_leads_focused_LL1_ANT,,53.86049302419027,,,
supervised,8,1.072899671311074,1.0698144733905792,0.0506464093923568,54.8931884235806,,,,51.3985071182251,,cardiac_leads_focused_LL1_ANT,,62.52067915598551,,,
supervised,9,1.0582784744019205,1.0543658137321472,0.0819369489327073,51.01080761353175,,,,49.921616554260254,,cardiac_leads_focused_LL1_ANT,,54.77703666687012,,,
supervised,10,1.0477132137785568,1.0451199611028037,0.0886146926010648,49.68581546456725,,,,60.3798770904541,,cardiac_leads_focused_LL1_ANT,,46.9031457901001,,,
supervised,11,1.033430129923719,1.0272164940834043,0.1172077221175034,45.80824757505346,,,,35.458996852238975,,cardiac_leads_focused_LL1_ANT,,41.439510663350426,,,
supervised,12,1.0228601136106126,1.0136125981807709,0.1020109274735053,46.74014298121136,,,,31.059077978134155,,cardiac_leads_focused_LL1_ANT,,47.93254089355469,,,
supervised,13,1.0141526562102297,1.0066302170356114,0.0829271723826726,48.03744129119096,,,,38.4325430393219,,cardiac_leads_focused_LL1_ANT,,51.61768627166748,,,
supervised,14,0.9963036445861168,0.9951590945323308,0.106966661910216,46.15476323940136,,,,45.83481295903524,,cardiac_leads_focused_LL1_ANT,,42.279387633005776,,,
supervised,15,0.9815182444897104,0.9765562464793524,0.1270506785561641,44.08972557385763,,,,40.81959056854248,,cardiac_leads_focused_LL1_ANT,,36.97606547673544,,,
supervised,16,0.9693865370243152,0.9665066202481588,0.1426192112267017,44.13195368206059,,,,54.0615873336792,,cardiac_leads_focused_LL1_ANT,,22.980728268623352,,,
supervised,17,0.9454475311522788,0.9398246457179388,0.1486803839604059,42.47505697166479,,,,31.423746426900227,,cardiac_leads_focused_LL1_ANT,,24.454208811124165,,,
supervised,18,0.9299383176133988,0.9235650797684988,0.1593774581948916,38.6036306961819,,,,27.760568459828693,,cardiac_leads_focused_LL1_ANT,,15.798745274543762,,,
supervised,19,0.9156628441303334,0.9276317457358042,0.1480503830437859,40.066032537155685,,,,25.24445080757141,,cardiac_leads_focused_LL1_ANT,,22.022744009892147,,,
supervised,20,0.8959394934329581,0.9053508390982946,0.1500210799276828,36.22484008250414,,,,28.40163556734721,,cardiac_leads_focused_LL1_ANT,,23.764122913281124,,,
supervised,21,0.8864544706141695,0.8820482144753138,0.1710196882486343,37.96112862118968,,,,39.375781536102295,,cardiac_leads_focused_LL1_ANT,,15.08952329059442,,,
supervised,22,0.8711075009183681,0.8796537270148596,0.1840046880145867,33.72007405702714,,,,44.21153521537781,,cardiac_leads_focused_LL1_ANT,,18.937472979227703,,,
supervised,23,0.8606081516184705,0.8626436988512675,0.1902662826081117,33.97248453674493,,,,37.49512267112732,,cardiac_leads_focused_LL1_ANT,,19.63561177253723,,,
supervised,24,0.857982818116533,0.8488343507051468,0.1941465735435485,32.153026385991666,,,,23.99749875068665,,cardiac_leads_focused_LL1_ANT,,12.021703253189722,,,
supervised,25,0.8550100034855782,0.85671233634154,0.1883348487317562,32.96625381846119,,,,31.677543878555294,,cardiac_leads_focused_LL1_ANT,,14.755208949247995,,,
supervised,26,0.8477485649129177,0.8536751568317413,0.1865635154147943,31.51307594720964,,,,28.295703887939453,,cardiac_leads_focused_LL1_ANT,,18.62804513176282,,,
supervised,27,0.8442448415654771,0.8648934165636698,0.186054969827334,35.11507883778325,,,,29.668616771698,,cardiac_leads_focused_LL1_ANT,,27.33485237757365,,,
supervised,28,0.8357419016513419,0.8519310156504313,0.1978017451862494,30.50554656209769,,,,21.61326710383097,,cardiac_leads_focused_LL1_ANT,,13.877508878707886,,,
supervised,29,0.83504877572364,0.846598486105601,0.2006382318213582,34.25571326966639,,,,21.003151456514995,,cardiac_leads_focused_LL1_ANT,,22.64534456531207,,,
supervised,30,0.8137777929610395,0.8293486485878626,0.2132887082795302,26.042493189926503,,,,13.310034116109213,,cardiac_leads_focused_LL1_ANT,,14.188876469930014,,,
supervised,31,0.8116804691071206,0.8263882845640182,0.2371150813996791,25.36209367822718,,,,12.5483984152476,,cardiac_leads_focused_LL1_ANT,,21.295622050762177,,,
supervised,32,0.802971952773155,0.8300839612881342,0.2353041333456834,26.859564596856085,,,,25.19213036696116,,cardiac_leads_focused_LL1_ANT,,13.804169634977976,,,
supervised,33,0.7770652935860005,0.808636317650477,0.2322312382360299,25.83165224779536,,,,10.913435459136965,,cardiac_leads_focused_LL1_ANT,,15.715863347053528,,,
supervised,34,0.7880337022720499,0.8027813533941904,0.2569932204981645,22.4324451284828,,,,20.91366438070933,,cardiac_leads_focused_LL1_ANT,,9.291643410921097,,,
supervised,35,0.7740647412360983,0.8050918430089951,0.2546927823374669,26.356734601435832,,,,13.047885278860727,,cardiac_leads_focused_LL1_ANT,,17.585160672664642,,,
supervised,36,0.7647830171787993,0.7710346976915995,0.2655048556625843,21.01331891560996,,,,10.660092731316883,,cardiac_leads_focused_LL1_ANT,,7.819104045629501,,,
supervised,37,0.7624740904950081,0.7923685560623804,0.2508754252145688,22.44537154888665,,,,14.597167690594992,,cardiac_leads_focused_LL1_ANT,,11.072681958476702,,,
supervised,38,0.736137921505786,0.7728193600972494,0.2831850635508696,22.10962858851309,,,,14.066823681195578,,cardiac_leads_focused_LL1_ANT,,9.339819649855295,,,
supervised,39,0.7354137326808686,0.7652131915092468,0.289099791397651,20.446386980513733,,,,14.56984301408132,,cardiac_leads_focused_LL1_ANT,,10.858178898692133,,,
supervised,40,0.7401263789927706,0.7613124847412109,0.2784538939595222,18.956164061471267,,,,16.970650394757588,,cardiac_leads_focused_LL1_ANT,,3.3185852269331613,,,
supervised,41,0.7232524511661935,0.7507009456555048,0.2975416220724582,19.468147205533807,,,,13.783721129099527,,cardiac_leads_focused_LL1_ANT,,7.629300937056541,,,
supervised,42,0.7068939120211499,0.7190390527248383,0.3215924948453903,17.321034959896846,,,,11.140517711639404,,cardiac_leads_focused_LL1_ANT,,2.67413829267025,,,
supervised,43,0.7014327429710551,0.7196689794460932,0.3176764585077762,18.56902676241265,,,,9.913078228632608,,cardiac_leads_focused_LL1_ANT,,5.279120276371638,,,
supervised,44,0.6938826910992886,0.7336966395378113,0.3016286864876747,17.958315808188033,,,,13.126696825027466,,cardiac_leads_focused_LL1_ANT,,4.226677308479945,,,
supervised,45,0.6963185148036226,0.7107264002164205,0.3272400436302026,19.7005398651516,,,,23.12477062145869,,cardiac_leads_focused_LL1_ANT,,4.918729975819588,,,
supervised,46,0.7023568140699509,0.7090794692436854,0.3441170466442902,15.92271599035572,,,,11.18602736790975,,cardiac_leads_focused_LL1_ANT,,4.186754410465558,,,
supervised,47,0.6759979255655979,0.73525570333004,0.314049528290828,20.584842856214557,,,,17.092629710833233,,cardiac_leads_focused_LL1_ANT,,13.239558681845663,,,
supervised,48,0.6734923694996123,0.6933840115865072,0.343314000715812,18.009247410559542,,,,11.695867002010344,,cardiac_leads_focused_LL1_ANT,,8.001663506031036,,,
supervised,49,0.6555111357506286,0.6712594678004583,0.3695046876867612,16.786022262578765,,,,12.081174314022064,,cardiac_leads_focused_LL1_ANT,,6.968109535674254,,,
supervised,50,0.6399684205968329,0.6960154622793198,0.3503992172578971,19.165467740760917,,,,13.543726921081545,,cardiac_leads_focused_LL1_ANT,,11.156468639771145,,,
supervised,1,1.7113340357516675,1.5876991252104442,0.0022952757814588,62.65544567947035,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,2,1.4532875025526006,1.3132502635320027,0.006461237266194,66.87259646698281,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,3,1.251157889974878,1.191767414410909,0.0166554900545937,70.38875454001958,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,4,1.1713683021829484,1.141799509525299,0.0310637805766115,76.27906565312988,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,5,1.1327147331643612,1.111661156018575,0.0437522220114866,72.31714342258594,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,6,1.1063178397239524,1.0944784780343373,0.0495625763821105,62.39930097262064,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,7,1.0876189952201032,1.080123285452525,0.064221226144582,62.006631730883214,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,8,1.0740574496857664,1.0679584741592407,0.048470474469165,55.23378682136536,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,9,1.058093918130753,1.0528903007507324,0.0680044880136847,52.50203358023256,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,10,1.0487834899983508,1.043979912996292,0.104533818239967,47.19244815464373,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,11,1.039018118635137,1.0322537620862324,0.110513179252545,47.05263245878397,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,12,1.02766249027658,1.0162390768527985,0.1005764429767926,47.039324846532615,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,13,1.019330988539026,1.007641687989235,0.1026617096116145,45.38923146023794,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,14,1.003908319676176,0.997098351518313,0.1167898004253705,45.07665139271154,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,15,0.988551749828014,0.9915473014116288,0.1014813420673211,48.0676064601651,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,16,0.9836555047238128,0.9737494637568792,0.1469908927877744,42.913370755811535,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,17,0.9654212898396431,0.9756482243537904,0.1426410575707753,44.491552801043895,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,18,0.9507329375185865,0.946663056810697,0.1411194944133361,42.53009104949456,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,19,0.9328862136982856,0.9226717799901962,0.17224724466602,37.23494185838434,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,20,0.9161411929637828,0.911522626876831,0.1736118743817011,37.13838459385766,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,21,0.9019111889473936,0.8974137455224991,0.1793433763086795,34.90719738768207,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,22,0.8881961094572189,0.892589807510376,0.1814471445977687,35.19490337923722,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,23,0.8836551283268218,0.8939804236094157,0.1766894074777762,36.19757515633548,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,24,0.8792547900626,0.8639398564894994,0.2091372249027093,32.038677239859545,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,25,0.8722262712235146,0.8690034945805868,0.2034176352123419,31.196524807700403,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,26,0.8641133257683288,0.8601077049970627,0.2147127911448478,26.68789266932893,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,27,0.8425076946299127,0.8401761949062347,0.2358310582737127,23.17099045217037,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,28,0.8315408711737775,0.8266041080156962,0.2674173625806967,18.898187906653792,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,29,0.8286973593082834,0.8591058701276779,0.2195751679440339,24.971582999659912,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,30,0.8086853382435251,0.8139462818702062,0.2677136448522408,21.181379973336504,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,31,0.8075327264501694,0.8199540625015894,0.2661306026081244,22.694884971887973,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,32,0.7997379708797374,0.8634901444117228,0.230189848691225,29.468531481645723,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,33,0.7901682587380104,0.829383393128713,0.2501992670198281,28.946606304358557,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,34,0.7869988147248613,0.7754243910312653,0.3078627685705821,19.071579383203275,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,35,0.7767621316808335,0.7692530006170273,0.3053150127331416,19.9294998585074,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,36,0.7618979240985627,0.7598278671503067,0.3115925441185633,18.16630219226634,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,37,0.7604188906385544,0.7562505851189295,0.3108156894644101,18.504182471997208,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,38,0.748541088814431,0.743678535024325,0.3235535994172096,18.18244856706372,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,39,0.7476559420849415,0.7491016338268915,0.3175273711482684,20.60581495254128,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,40,0.740275262518132,0.7535006403923035,0.3042761559287707,21.071838821112006,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,41,0.7300783598676641,0.751775657137235,0.3055793556074301,21.649454285701115,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,42,0.7224569130451122,0.7081462244192759,0.3471804112195968,16.560442095001537,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,43,0.7194331947793352,0.7349977940320969,0.3270077134172122,18.36321334292491,,,,,,cardiac_leads_multichannel_landmarks,,,,,
supervised,44,0.7155930158939767,0.716055209438006,0.3394646073381106,17.94207502570417,,,,,,cardiac_leads_multichannel_landmarks,,,,,
